what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1473876230511
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1473876230512
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1473876230513
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1473876230514
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1473876230517
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1473876230517
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1473876230518
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1473876230518
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1473876230519
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1473876230519
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1473876230519
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1473876230520
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1473876230520
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1473876230521
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1473876230521
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1473876230522
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1473876230522
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1473876230523
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1473876230524
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1473876230526
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1473876230527
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1473876230529
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1473876230530
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1473876230531
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1473876230552
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1473876230553
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1473876230554
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1473876230554
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1473876230555
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1473876230556
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1473876230556
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1473876230559
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1473876230562
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1473876230564
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1473876230564
os,sysinfo,,,"win32",1473876230567
arch,sysinfo,,,"x86_64",1473876230567
ws,sysinfo,,,"win32",1473876230567
locale,sysinfo,,,"en_GB",1473876230567
processors,sysinfo,,,"4",1473876230567
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1473876230567
java.runtime.version,sysinfo,,,"1.8.0_102-b14",1473876230567
java.specification.name,sysinfo,,,"Java Platform API Specification",1473876230567
java.specification.vendor,sysinfo,,,"Oracle Corporation",1473876230567
java.specification.version,sysinfo,,,"1.8",1473876230567
java.vendor,sysinfo,,,"Oracle Corporation",1473876230567
java.version,sysinfo,,,"1.8.0_102",1473876230567
java.vm.info,sysinfo,,,"mixed mode",1473876230567
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1473876230567
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1473876230567
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1473876230567
java.vm.specification.version,sysinfo,,,"1.8",1473876230567
java.vm.vendor,sysinfo,,,"Oracle Corporation",1473876230567
java.vm.version,sysinfo,,,"25.102-b14",1473876230567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876236830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876242829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876247880
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876256261
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876258090
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876261683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473876271991
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1473877851807
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1473877851809
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1473877851810
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1473877851812
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1473877851813
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1473877851817
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1473877851818
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1473877851819
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1473877851821
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1473877851822
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1473877851823
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1473877851826
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1473877851827
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1473877851829
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1473877851831
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1473877851833
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1473877851834
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1473877851834
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1473877851835
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1473877851836
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1473877851837
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1473877851839
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1473877851841
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1473877851842
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1473877851844
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1473877851844
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1473877851845
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1473877851845
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1473877851846
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1473877851847
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1473877851847
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1473877851848
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1473877851849
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1473877851849
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1473877851850
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1473877851851
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1473877851851
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1473877851852
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1473877851852
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1473877851853
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1473877851857
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1473877851858
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1473877851860
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1473877851861
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1473877851862
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1473877851862
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1473877851863
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1473877851864
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1473877851865
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1473877851866
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1473877851867
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1473877851868
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1473877851869
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1473877851870
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1473877851871
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1473877851872
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1473877851875
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1473877851877
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1473877851878
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1473877851880
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1473877851880
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1473877851882
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1473877851883
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1473877851884
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1473877851885
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1473877851886
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1473877851886
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1473877851887
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1473877851888
os,sysinfo,,,"win32",1473877851892
arch,sysinfo,,,"x86_64",1473877851892
ws,sysinfo,,,"win32",1473877851892
locale,sysinfo,,,"en_GB",1473877851892
processors,sysinfo,,,"4",1473877851892
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1473877851892
java.runtime.version,sysinfo,,,"1.8.0_102-b14",1473877851892
java.specification.name,sysinfo,,,"Java Platform API Specification",1473877851892
java.specification.vendor,sysinfo,,,"Oracle Corporation",1473877851892
java.specification.version,sysinfo,,,"1.8",1473877851892
java.vendor,sysinfo,,,"Oracle Corporation",1473877851892
java.version,sysinfo,,,"1.8.0_102",1473877851892
java.vm.info,sysinfo,,,"mixed mode",1473877851892
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1473877851892
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1473877851892
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1473877851892
java.vm.specification.version,sysinfo,,,"1.8",1473877851892
java.vm.vendor,sysinfo,,,"Oracle Corporation",1473877851892
java.vm.version,sysinfo,,,"25.102-b14",1473877851892
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1473877941962
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1473877941964
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1473877944716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473877946987
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473877979257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473877983732
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878011129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878020649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878029571
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878030948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878159850
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1473878159871
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1473878164294
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1473878165575
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878184350
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878186325
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878186443
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878190839
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878191691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878205864
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878210978
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878216469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878221498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878245552
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878246436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878261028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878270592
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878277693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878282331
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1473878349861
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878350644
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1473878352623
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473878352706
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473878352860
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1473878353100
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1473878353275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878353930
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878356706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878357670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878359422
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878361093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878392110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878399482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878400641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878409369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878451697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878453052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878462454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878465603
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878468354
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878468624
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878476119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1473878477181
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1473878491486
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1473878491745
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1473878492435
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878492794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878495085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878495389
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878498230
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878498590
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878500164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878500174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878501284
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1473878501506
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878509411
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878517768
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878519113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878521158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878522229
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878525187
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1473878533147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878541657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878542860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878547357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878559904
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1473878561825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878565917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878583700
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473878583789
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473878583921
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878589123
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878589918
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1473878590734
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1473878594134
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878596119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1473878597452
